0,,,
-67,,Kp=0.041,Kd=0.003
-67,,,
-64,,,
-52,,,
-40,,,
-28,,,
-15,,,
-2,,,
10,,,
23,,,
34,,,
33,,,
27,,,
20,,,
15,,,
10,,,
6,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
5,,,
