0,,,,,
-65,,,,Kp=0.04,Kd = 0.0028
-65,,,,,
-63,,,,,
-51,,,,,
-39,,,,,
-28,,,,,
-16,,,,,
-4,,,,,
9,,,,,
20,,,,,
31,,,,,
32,,,,,
29,,,,,
24,,,,,
19,,,,,
14,,,,,
10,,,,,
6,,,,,
4,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
4,,,,,
